Aff41	NEUR
Fam3c1	NEUR
Gsk3b1	NEUR
Tagln31	NEUR
Srrm1	NEUR
Khdrbs31	NEUR
Ccpg1	NEUR
Ap1s21	NEUR
Dtd11	NEUR
Ube2v2	NEUR
Hba-a2	NEUR
Tceal31	NEUR
Ggnbp2	NEUR
Mdh11	NEUR
Ddx171	NEUR
Sf3b11	NEUR
Ttr1	NEUR
Fkbp3	NEUR
Ypel31	NEUR
G3bp2	NEUR
2210016L21Rik	NEUR
Gm424181	NEUR
Atp6ap1	NEUR
Rtf11	NEUR
Pfdn2	NEUR
Dnajb6	NEUR
Alcam2	NEUR
Tubb2a1	NEUR
Lrpap11	NEUR
Pcmt1	NEUR
Rpl22l1	NEUR
Nucks11	NEUR
Hras	NEUR
Aldoa1	NEUR
Meis21	NEUR
Rnasek	NEUR
Tecr2	NEUR
Hbb-bt	NEUR
Nme11	NEUR
Plp1	OLG
Mal1	OLG
Mbp	OLG
Mobp	OLG
Ptgds	OLG
Mag	OLG
Ermn	OLG
Cldn11	OLG
Cryab	OLG
Apod	OLG
Cnp	OLG
Qdpr	OLG
Tspan2	OLG
Trf1	OLG
Mog	OLG
Dbndd2	OLG
Opalin	OLG
Tubb4a	OLG
Ugt8a1	OLG
Ppp1r14a	OLG
Enpp21	OLG
Fth1	OLG
Stmn41	OLG
Grb141	OLG
Car21	OLG
Aplp12	OLG
Ttll72	OLG
Kctd13	OLG
Ptprd2	OLG
Gsn	OLG
Gatm2	OLG
Ndrg11	OLG
Stmn11	OLG
Pdlim2	OLG
Aspa	OLG
Pex5l1	OLG
Gpr37	OLG
Bcas11	OLG
Lpar1	OLG
Cntn2	OLG
Slc12a2	OLG
Edil32	OLG
Tmem88b	OLG
Fa2h1	OLG
Tnfaip6	OLG
Anln	OLG
Ccp110	OLG
Desi1	OLG
Sox2ot1	OLG
Fez11	OLG
Sez6l21	OLG
Ppp1r16b2	OLG
Map71	OLG
Slain1	OLG
Mapt2	OLG
Csrp11	OLG
Abca21	OLG
Efnb31	OLG
Trim59	OLG
Rtn41	OLG
Epb41l31	OLG
Gjc31	OLG
Ywhaq1	OLG
Tmeff21	OLG
Josd2	OLG
Taldo1	OLG
Plekhb11	OLG
Ank32	OLG
Nkx6-2	OLG
Mast41	OLG
Slc24a21	OLG
Cdc37l1	OLG
Dnajb2	OLG
Rnf7	OLG
Il331	OLG
App2	OLG
Evi2a1	OLG
Tmem151a1	OLG
Lgi3	OLG
Phldb11	OLG
C030029H02Rik	OLG
Nfasc1	OLG
Bin11	OLG
Myrf	OLG
Pcdh92	OLG
Rnf13	OLG
Slc38a23	OLG
Pllp2	OLG
Dixdc11	OLG
Tppp1	OLG
Slc44a11	OLG
Elavl32	OLG
Cers2	OLG
Vmp1	OLG
Plekhh1	OLG
Agpat42	OLG
Cpox	OLG
Sec11c1	OLG
Gnai11	OLG
1700047M11Rik	OLG
Fgfr21	OLG
Zfp5361	OLG
Ttyh2	OLG
Tulp41	OLG
Atp1b3	OLG
Slc48a11	OLG
Secisbp2l	OLG
Kif1b2	OLG
Aatk1	OLG
Prr18	OLG
D7Ertd443e	OLG
Arpc1a	OLG
Sh3gl3	OLG
Arhgef10	OLG
Endod1	OLG
Otud7b	OLG
Gjc2	OLG
Srcin11	OLG
Gamt	OLG
Ypel2	OLG
Aug-67	OLG
Ptma1	OLG
Zeb21	OLG
Arhgap23	OLG
Hapln2	OLG
Mapk8ip1	OLG
Syt112	OLG
Fnbp11	OLG
Pak11	OLG
Neat11	OLG
Serpinb1a	OLG
Erbin	OLG
Kcna12	OLG
Plcl1	OLG
Foxn31	OLG
Mbnl2	OLG
Hsp90aa1	OLG
Klf131	OLG
Pde8a1	OLG
Gjb1	OLG
Jam31	OLG
Tppp3	OLG
Pacs2	OLG
Plekha1	OLG
Shtn11	OLG
Map1a1	OLG
Arrdc3	OLG
Plaat31	OLG
Clic41	OLG
Gstp1	OLG
Chn21	OLG
Clmn1	OLG
Dusp261	OLG
Tmod21	OLG
Unc5b	OLG
Rcan2	OLG
Smad72	OLG
Pls1	OLG
Dock101	OLG
Psat11	OLG
Pde4b1	OLG
Cmtm51	OLG
Hhip	OLG
Gng111	OLG
Il1rap1	OLG
Tmem63a1	OLG
Car14	OLG
Dpysl2	OLG
Creb51	OLG
Pip4k2a1	OLG
Efhd1	OLG
Tmeff13	OLG
Litaf1	OLG
Tmod1	OLG
Cdc42ep2	OLG
Nmral1	OLG
Kndc1	OLG
Adamts4	OLG
Dpy19l11	OLG
Dip2a	OLG
Rhog1	OLG
Klhl22	OLG
Scd21	OLG
Cdc42bpa1	OLG
Carhsp1	OLG
Pcbp41	OLG
Aug-77	OLG
Ank22	OLG
Adssl1	OLG
Ado	OLG
Sytl2	OLG
Kif21a1	OLG
5031439G07Rik	OLG
Kif13b	OLG
2810468N07Rik1	OLG
Bnip3l1	OLG
Daam1	OLG
Gna121	OLG
Phlda31	OLG
Pak72	OLG
St18	OLG
Trim21	OLG
Atp8a11	OLG
Phlpp11	OLG
Prr5l1	OLG
Qk2	OLG
Fbxo32	OLG
D16Ertd472e	OLG
Degs11	OLG
1500004A13Rik2	OLG
Ano4	OLG
Bpgm2	OLG
Sirt21	OLG
Tprn	OLG
Ube2d1	OLG
Ralgds	OLG
Tmbim1	OLG
Gltp2	OLG
Rtkn1	OLG
Zdhhc20	OLG
Sbf1	OLG
Ppp2r3a1	OLG
Tspan151	OLG
Elovl71	OLG
Fkbp1a2	OLG
H2afj1	OLG
Nudt4	OLG
Serinc51	OLG
Prox11	OLG
Osbpl1a2	OLG
Cfl2	OLG
Reep5	OLG
Dusp10	OLG
Fbxl51	OLG
Ap2a11	OLG
Gab11	OLG
Map7d11	OLG
Tyro3	OLG
Tmcc31	OLG
Mcam	OLG
Enpp41	OLG
Smco3	OLG
Gpr62	OLG
Rhob2	OLG
Bfsp2	OLG
Sema6a2	OLG
Ddr11	OLG
Frmd5	OLG
Spock31	OLG
Dnm33	OLG
Rhou	OLG
Gal3st11	OLG
Itpk1	OLG
Rap1a1	OLG
Golga7	OLG
Mast31	OLG
Jph41	OLG
Sccpdh	OLG
Rcbtb1	OLG
Gstm71	OLG
Nipa1	OLG
Sox101	OLG
Sema4d1	OLG
Agap11	OLG
Pim31	OLG
Wnk11	OLG
Adipor21	OLG
Tmem125	OLG
Mtmr21	OLG
Rdx2	OLG
Wscd11	OLG
Sypl1	OLG
Spg20	OLG
Cpm	OLG
S1pr5	OLG
Galnt6	OLG
Abhd17b1	OLG
Efcab14	OLG
Retreg11	OLG
Exoc6b1	OLG
Polr3e	OLG
Klhl4	OLG
Lap31	OLG
Ankrd281	OLG
Map6d1	OLG
Frmd8	OLG
Adap1	OLG
Inpp5f2	OLG
Arsg	OLG
Sv2a1	OLG
Add1	OLG
Rnf1301	OLG
Nkain2	OLG
Olig11	OLG
Sort11	OLG
Inf21	OLG
Slu7	OLG
Npc11	OLG
Kazn1	OLG
Usp311	OLG
Eid11	OLG
Tnni1	OLG
Lzts2	OLG
Kat2b	OLG
Erbb3	OLG
Cdk191	OLG
Apbb11	OLG
Nrbp21	OLG
Sec14l5	OLG
Tmem258	OLG
Micall1	OLG
Plekhg3	OLG
Ptpn11	OLG
Dync1li21	OLG
Tmem229a1	OLG
Fryl2	OLG
Ephb1	OLG
B3galt5	OLG
Gm42581	OLG
Selenom1	OLG
Usp541	OLG
Trim351	OLG
Prkcz2	OLG
Acot7	OLG
07-Mar	OLG
Cd821	OLG
Gpx41	OLG
Hs3st1	OLG
Fam53b	OLG
Cep97	OLG
Shisa42	OLG
Myo1d1	OLG
Lamp1	OLG
Arl2	OLG
Gprc5b1	OLG
Gm28320	OLG
Gde1	OLG
Pdgfa1	OLG
Smim1	OLG
Hsp90ab12	OLG
Arid5b1	OLG
Gas71	OLG
Cldnd11	OLG
Kmt5a	OLG
Plin3	OLG
Ankib1	OLG
Adi1	OLG
Insc	OLG
Lpgat11	OLG
Snx30	OLG
Fis1	OLG
Ppp2r2c1	OLG
Pik3c2b	OLG
Nbas	OLG
Kcna6	OLG
Prickle11	OLG
Glod4	OLG
Schip12	OLG
Larp6	OLG
Tmcc2	OLG
Eml2	OLG
Cpd2	OLG
Hecw21	OLG
Gm42756	OLG
Rab311	OLG
Stxbp3	OLG
Ptpdc1	OLG
Ppfibp2	OLG
Hipk21	OLG
Clip31	OLG
Lrrc8b	OLG
Ablim21	OLG
Zdhhc9	OLG
Pigz	OLG
Piga	OLG
Elovl11	OLG
Tm7sf31	OLG
Itgb4	OLG
Txndc161	OLG
Stk39	OLG
Dip2b1	OLG
Limch12	OLG
Cystm11	OLG
Slc6a9	OLG
Git11	OLG
Tmem189	OLG
Strn	OLG
Ninj2	OLG
Gm42372	OLG
Sik3	OLG
Lrrn11	OLG
Ankub1	OLG
Hebp1	OLG
Jph1	OLG
Hdac111	OLG
Cyth1	OLG
Fbxo71	OLG
Daam21	OLG
Abca8a	OLG
Ybx31	OLG
Fam102a1	OLG
P3h4	OLG
Enoph1	OLG
Abcg11	OLG
Vldlr2	OLG
Faim22	OLG
Ermp11	OLG
Slc25a272	OLG
Gpm6b1	OLG
Tmem178b2	OLG
Prrg11	OLG
Bace12	OLG
Plxnb31	OLG
Trim13	OLG
Arhgef21	OLG
Pigyl1	OLG
Dock5	OLG
Aig11	OLG
Adamtsl1	OLG
Snx15	OLG
Rnf141	OLG
Rffl	OLG
Wipi1	OLG
Arc	OLG
Pou3f11	OLG
Mettl7a1	OLG
Zfp2811	OLG
Olfml1	OLG
Apbb21	OLG
Cdr2l	OLG
Cipc1	OLG
Sox81	OLG
Map4k5	OLG
Auh	OLG
Dlg11	OLG
Arhgef28	OLG
Mta3	OLG
St6galnac31	OLG
Urm1	OLG
Atp9a2	OLG
Mfsd61	OLG
Stxbp6	OLG
Tpd522	OLG
Pakap	OLG
Slc6a8	OLG
Kcnk13	OLG
Atp11a	OLG
Nfe2l3	OLG
Shroom2	OLG
Bcl2l12	OLG
Dact3	OLG
Hid1	OLG
Ell2	OLG
Acsl1	OLG
Bcar1	OLG
Rftn1	OLG
Wdr91	OLG
Ggct	OLG
Spock11	OLG
Unc5c2	OLG
Xaf11	OLG
Cdc42ep12	OLG
Synj2	OLG
E130308A19Rik1	OLG
Fign1	OLG
Ptprk1	OLG
Msrb1	OLG
Nkain1	OLG
Bpnt1	OLG
Fam57a	OLG
Slc4a2	OLG
Csf1	OLG
Abhd51	OLG
Dusp15	OLG
Gnptab	OLG
Aebp1	OLG
Ipo13	OLG
Tmem981	OLG
Cdk18	OLG
E330009J07Rik	OLG
Jup1	OLG
Mtf1	OLG
Padi2	OLG
Gss	OLG
Eml1	OLG
Gpd1	OLG
Zfp3651	OLG
Lrrc1	OLG
Spns2	OLG
Lrrc28	OLG
Dscaml11	OLG
Ddc1	OLG
Nacad	OLG
Adcy5	OLG
Atg4c	OLG
Ttll5	OLG
Tpst1	OLG
Fah	OLG
Prkcq1	OLG
Tex2	OLG
Fads6	OLG
Aldh3b1	OLG
Fn3k	OLG
Dnajc61	OLG
Phgdh1	OLG
Pafah1b2	OLG
Fsd1l2	OLG
Hmox21	OLG
Cd92	OLG
Thra1	OLG
Elovl61	OLG
Ube2e22	OLG
Tmem144	OLG
Mapk31	OLG
Tma16	OLG
Phactr11	OLG
Ick2	OLG
Cdk5	OLG
Pkp42	OLG
Eif4h1	OLG
Prkacb1	OLG
Emc101	OLG
Magi22	OLG
Kcnq32	OLG
Tmem1631	OLG
Clasp22	OLG
Pogk	OLG
Etv11	OLG
Dusp16	OLG
Ss18l21	OLG
Ldlrad41	OLG
Dennd5a	OLG
Kif13a1	OLG
Cln8	OLG
Cd812	OLG
Malat12	OLG
Grhpr	OLG
4931406P16Rik1	OLG
Reep31	OLG
Eps151	OLG
Npat	OLG
Frmd4b2	OLG
Tfdp2	OLG
Sys11	OLG
Thumpd1	OLG
Eif11	OLG
Sh3d191	OLG
Map7d22	OLG
Papss11	OLG
Fscn11	OLG
Plpbp1	OLG
Pop41	OLG
Pde6d	OLG
Cpeb21	OLG
Cavin32	OLG
Trnt1	OLG
Tsc22d41	OLG
Jund3	OLG
Card192	OLG
Anks1b2	OLG
Myo61	OLG
Pcyt21	OLG
Gins4	OLG
1190005I06Rik1	OLG
Cadm42	OLG
Dipk2a	OLG
Stox22	OLG
Gpt	OLG
Cdip1	OLG
Slc15a4	OLG
Zbtb161	OLG
Smarcd11	OLG
Vbp1	OLG
Rassf21	OLG
Tjp21	OLG
Tmcc11	OLG
Igsf82	OLG
Omg2	OLG
Dnajc24	OLG
Inpp5a	OLG
Kif1a2	OLG
Tbc1d10b	OLG
Pithd1	OLG
Ank	OLG
Kctd3	OLG
Ankrd13a2	OLG
Cdkn2d	OLG
Stx6	OLG
Lig3	OLG
Itch	OLG
Myo18a	OLG
Sgk11	OLG
Sbds1	OLG
Plekhg11	OLG
Mrfap1	OLG
Selenok1	OLG
Tmem159	OLG
Rhobtb32	OLG
Paxx1	OLG
Map4k41	OLG
Heatr3	OLG
Hmgn2	OLG
Ppp2r2a1	OLG
Amph1	OLG
Wbp2	OLG
D1Ertd622e1	OLG
Glrb2	OLG
Ppp1cc	OLG
Rab33b	OLG
Egr2	OLG
Pigq	OLG
Tbc1d51	OLG
Gabarapl2	OLG
Magt11	OLG
Stambp	OLG
Hist3h2ba1	OLG
Rnf181	OLG
Nfix2	OLG
Trappc10	OLG
Gkap11	OLG
Kcnj102	OLG
Dcaf17	OLG
Arap22	OLG
Oxr11	OLG
Sh3bp51	OLG
Paip2	OLG
Aplp22	OLG
Kif1bp	OLG
Dnajc19	OLG
Ebp	OLG
Wdr20	OLG
Ralgps11	OLG
Slk1	OLG
Coro1c1	OLG
Cdc42se2	OLG
Zdhhc172	OLG
Cdh191	OLG
Svip	OLG
Mat2a1	OLG
Ccdc47	OLG
Atrn1	OLG
Lrp1b2	OLG
Amer21	OLG
Ncam13	OLG
Hspa81	OLG
Tecr3	OLG
Ssna1	OLG
Igsf111	OLG
Snx11	OLG
Irs21	OLG
Slc43a2	OLG
Mpst	OLG
Dst1	OLG
Ahsa1	OLG
Ppp1r212	OLG
Fktn	OLG
Zcchc171	OLG
Enpp51	OLG
Prdx11	OLG
Tbc1d15	OLG
Aktip	OLG
Ubl31	OLG
Rnf51	OLG
mt-Co11	OLG
Mrpl53	OLG
Dctn11	OLG
Egr31	OLG
Cstb	OLG
Actr1a	OLG
Fnta	OLG
Slc50a12	OLG
Ddx11	OLG
Zfp280c	OLG
Rab4b	OLG
Ddrgk1	OLG
Abl11	OLG
Hsph11	OLG
Mrpl48	OLG
Vamp31	OLG
Cpeb11	OLG
Rxylt11	OLG
Pard32	OLG
4930402H24Rik1	OLG
Stard31	OLG
Atg3	OLG
Snapin	OLG
Acap21	OLG
Arl8a1	OLG
Pafah1b12	OLG
Pcnp	OLG
Atp1a12	OLG
Dnajb12	OLG
Lbr1	OLG
Tuba1a1	OLG
Setd7	OLG
Neo11	OLG
Ubxn11	OLG
Puf601	OLG
Anapc11	OLG
Mfsd14a	OLG
Mrpl20	OLG
Stard3nl	OLG
Ptges3	OLG
Ddit42	OLG
Sh3bgrl32	OLG
Dstn1	OLG
Ctr91	OLG
Amd1	OLG
Hspa1b1	OLG
Dctn2	OLG
Ptk2	OLG
Appbp21	OLG
Mpp5	OLG
Cerk1	OLG
Dync1h12	OLG
Tkt1	OLG
Scarb21	OLG
Actb2	OLG
Bet11	OLG
Rnasek1	OLG
Zfp7061	OLG
Ubb1	OLG
Adamts12	OLG
Bcap31	OLG
Arid4b	OLG
Fam204a	OLG
Gclm1	OLG
Zbtb381	OLG
Rufy32	OLG
Hsbp1	OLG
Pgp1	OLG
Taf7	OLG
Cab39l	OLG
Nrd12	OLG
Mink11	OLG
Tcf122	OLG
Rexo21	OLG
Fbl1	OLG
Imp3	OLG
Akr1b31	OLG
Gpr1552	OLG
Ikzf21	OLG
Zfp6641	OLG
Bub3	OLG
Marcksl11	OLG
Anp32b1	OLG
Fam174a	OLG
Sfr11	OLG
Kif3a2	OLG
Ahsa2	OLG
Psip12	OLG
Aebp21	OLG
Ppp2ca1	OLG
Spop1	OLG
Crebzf2	OLG
BC005624	OLG
Lysmd3	OLG
Insig11	OLG
Fkbp42	OLG
Emc71	OLG
Tmem30a1	OLG
Dctn4	OLG
Mical31	OLG
Zfand51	OLG
Errfi11	OLG
Pfdn21	OLG
Rpsa1	OLG
Baz2b1	OLG
Tle51	OLG
Sema6d2	OLG
1810037I17Rik2	OLG
Sec622	OLG
Zmat2	OLG
Cwc15	OLG
Ypel32	OLG
Itsn21	OLG
Srp141	OLG
Sqstm1	OLG
Tmed10	OLG
Nucks12	OLG
Tmbim61	OLG
H3f3a2	OLG
U2af11	OLG
Ubr2	OLG
Chmp51	OLG
Tob12	OLG
Fxr1	OLG
Btf31	OLG
Ktn12	OLG
Selenow1	OLG
Fos1	OLG
Pea15a1	OLG
Smarca5	OLG
Fam13c1	OLG
Gm37494	OLG
Egr11	OLG
Hspa1a1	OLG
Map41	OLG
Kif5a1	OLG
Pink11	OLG
Gas51	OLG
Pmp221	OLG
Fosb2	OLG
Rps32	OLG
Cenpb1	OLG
Mrc1	MAC
Pf4	MAC
Lyz2	MAC
F13a1	MAC
Dab2	MAC
Lyve1	MAC
Cxcl2	MAC
Wfdc17	MAC
Stab11	MAC
Ccl21	MAC
Ms4a6c	MAC
Ccl7	MAC
Ms4a7	MAC
Cd163	MAC
Ctsc1	MAC
Clec10a	MAC
Cd209f	MAC
Maf1	MAC
Ms4a6b1	MAC
Bst22	MAC
Folr2	MAC
Ctsb1	MAC
Fcer1g1	MAC
Tgfbi	MAC
Lgals1	MAC
Lst11	MAC
Igfbp4	MAC
Fcgr2b1	MAC
Ccl121	MAC
Cbr2	MAC
Gas61	MAC
Ftl11	MAC
Ifi207	MAC
Snx21	MAC
Apoe1	MAC
Mgl2	MAC
Blvrb	MAC
Ier32	MAC
Tyrobp1	MAC
C1qa1	MAC
Ptpn181	MAC
P2rx71	MAC
Gmfg1	MAC
Ehd42	MAC
C1qc1	MAC
Txnip1	MAC
Ccl3	MAC
Cyba1	MAC
Ccl24	MAC
Ifitm21	MAC
Fcna	MAC
Ms4a6d1	MAC
Cfh1	MAC
Selenop2	MAC
Adgre11	MAC
Clta1	MAC
Trf2	MAC
Fcgrt1	MAC
Ltc4s1	MAC
C1qb1	MAC
Hexa1	MAC
Cd681	MAC
Igf1	MAC
Smagp1	MAC
Tmsb4x2	MAC
Nrp11	MAC
Cybb	MAC
Cd141	MAC
Hpgd1	MAC
Rps291	MAC
Ifi27l2a	MAC
H2-D12	MAC
Tnf1	MAC
Clec4a21	MAC
Atf31	MAC
Ifi203	MAC
Ifitm31	MAC
Hmox1	MAC
Grn1	MAC
Hgsnat	MAC
Clec4n	MAC
Tpt12	MAC
Clec4a1	MAC
Cited21	MAC
Ang1	MAC
Hexim11	MAC
Hspa1a2	MAC
Colec12	MAC
Dse	MAC
Klf42	MAC
Stard81	MAC
C5ar1	MAC
C3ar11	MAC
Fcgr31	MAC
Cd209g	MAC
Ninj11	MAC
Adrb21	MAC
Ucp22	MAC
Zfp361	MAC
Rnase41	MAC
Npc21	MAC
Tent5a1	MAC
Arpc1b2	MAC
Fcrls1	MAC
Lcp11	MAC
Ctsh2	MAC
Ctla2b1	MAC
Slc9a91	MAC
Lrp61	MAC
Slfn2	MAC
Il10rb2	MAC
Sh3bgrl33	MAC
Rnasel	MAC
Nfkbiz1	MAC
Pld41	MAC
Rps281	MAC
Ccr1	MAC
Gadd45b1	MAC
Snx61	MAC
Ctsa1	MAC
Vamp82	MAC
Clec4a31	MAC
Emp3	MAC
Gpx12	MAC
Aif11	MAC
Polr2a1	MAC
Nrros1	MAC
Tmem106a	MAC
Fth11	MAC
Arhgap19	MAC
Rpl101	MAC
H2-K12	MAC
B2m2	MAC
Wwp1	MAC
Ifi204	MAC
Cltc1	MAC
Cd481	MAC
Rbpj	MAC
Rps122	MAC
Serinc32	MAC
Snx51	MAC
Man2a11	MAC
Asah11	MAC
Gpx3	MAC
Gpr1831	MAC
Nfxl1	MAC
Abca91	MAC
Hacd4	MAC
Cd36	MAC
Aldh22	MAC
Csf1r1	MAC
Stk17b1	MAC
Clic12	MAC
Alox5ap1	MAC
Cd861	MAC
Ctsz1	MAC
Msr1	MAC
Rnf1302	MAC
Cd631	MAC
Rplp11	MAC
Fau1	MAC
Itsn11	MAC
Marcksl12	MAC
Gbp72	MAC
Rpl232	MAC
H3f3b2	MAC
Tslp	MAC
P2rx4	MAC
Ptprc1	MAC
Lilrb4a	MAC
Cotl11	MAC
Fcgr11	MAC
Nabp11	MAC
Itm2b1	MAC
Unc93b11	MAC
Runx11	MAC
Cp2	MAC
Fyb1	MAC
Rpl35a2	MAC
Slc40a12	MAC
Ntpcr1	MAC
Laptm51	MAC
Serp11	MAC
Rps111	MAC
Mndal	MAC
Cfp	MAC
C4b	MAC
Ifi301	MAC
Man2b11	MAC
Hfe1	MAC
Tm6sf11	MAC
Bri32	MAC
Arpc32	MAC
Rps242	MAC
Aoah	MAC
Rpl222	MAC
Spi11	MAC
Sult1a11	MAC
Itga4	MAC
Rap1b2	MAC
Plek1	MAC
Myo5a2	MAC
Sdcbp2	MAC
Arhgdib1	MAC
Ptbp32	MAC
Kctd121	MAC
Rps33	MAC
Npl1	MAC
Ap2a21	MAC
Ehd1	MAC
Ap1b11	MAC
Hpgds1	MAC
Rps3a12	MAC
Rpl37a2	MAC
Dhrs32	MAC
Cebpd1	MAC
Cyth41	MAC
Rps162	MAC
Paox	MAC
Lrrc251	MAC
Serpinb6a1	MAC
Ssh21	MAC
Rpl121	MAC
Lmo22	MAC
Mtss12	MAC
Rpl321	MAC
Pik3cg1	MAC
Rgs18	MAC
9930111J21Rik22	MAC
Pxdc11	MAC
Nfkbid1	MAC
Clcn5	MAC
Rplp21	MAC
Psmb82	MAC
Bmp2	MAC
Tgfbr22	MAC
Adam33	MAC
Rpl342	MAC
Srgn2	MAC
Rnf1501	MAC
Plin21	MAC
Cd531	MAC
Rps202	MAC
Rps142	MAC
Fermt31	MAC
Cebpb1	MAC
Mfsd11	MAC
Man1a1	MAC
Rps252	MAC
Ly96	MAC
Serpinb8	MAC
Cd300c21	MAC
Lyl11	MAC
Cd38	MAC
Tnfaip8l21	MAC
Rps91	MAC
Il4ra	MAC
Lgmn1	MAC
Iqgap2	MAC
Hcls11	MAC
Arrb21	MAC
Bank11	MAC
Rps272	MAC
Lamp11	MAC
Tgfb11	MAC
Rab3il11	MAC
Rpl302	MAC
Fam111a1	MAC
Rpl382	MAC
Dclre1c	MAC
Cd200r1	MAC
Snx8	MAC
Blvra	MAC
Ccl91	MAC
Frmd4b3	MAC
Mpp1	MAC
Rps212	MAC
Crlf2	MAC
Trim30a2	MAC
Ptpn61	MAC
Igsf6	MAC
Rgs101	MAC
Gusb1	MAC
Scpep1	MAC
Plau	MAC
Slc29a11	MAC
Rps232	MAC
Tbxas11	MAC
St8sia41	MAC
Ly861	MAC
Cndp21	MAC
Tmem371	MAC
Mctp1	MAC
B4galt11	MAC
Pla2g151	MAC
Gm15655	MAC
Gm38843	MAC
P2ry61	MAC
Il6ra1	MAC
Tlr71	MAC
Samhd12	MAC
Rbms11	MAC
Abracl1	MAC
Tnfsf9	MAC
Grap2	MAC
Nckap1l1	MAC
Dok2	MAC
AB124611	MAC
Psmb92	MAC
Epsti11	MAC
Man1c11	MAC
Gm4951	MAC
Prcp1	MAC
Ptafr1	MAC
Cd331	MAC
C2	MAC
Tbc1d41	MAC
Dnase2a1	MAC
Ncf21	MAC
Vav3	MAC
Fli12	MAC
C5ar21	MAC
Parp141	MAC
Cmtm71	MAC
Cd841	MAC
Cd300a1	MAC
Lcp21	MAC
Egfl71	MAC
Gpr65	MAC
Cyb5r1	MAC
Casp1	MAC
Timd4	MAC
Arhgap301	MAC
Cyp27a1	MAC
Rac21	MAC
Pik3ap11	MAC
Rab32	MAC
Tnfrsf11a	MAC
Tec1	MAC
Chp2	MAC
Milr11	MAC
Alox5	MAC
Eif4ebp1	MAC
Rbm47	MAC
Nfam11	MAC
Trpv4	MAC
Gpr160	MAC
Cysltr11	MAC
Arhgef31	MAC
Il161	MAC
Was1	MAC
Mdfic	MAC
Tuba1c	MAC
Tmem8	MAC
Slc16a10	MAC
Tlr4	MAC
Ebi3	MAC
Myo7a	MAC
Themis2	MAC
Hk3	MAC
Ctss1	MAC
Fkbp51	MAC
Rpl391	MAC
Rpl412	MAC
Pirb	MAC
Clec2d1	MAC
Ftl1-ps1	MAC
Arpc22	MAC
Adcy7	MAC
Rpl282	MAC
Mfsd1	MAC
Rps4x1	MAC
Rab8b1	MAC
Rpl27a2	MAC
Ostf13	MAC
Ier52	MAC
Gng22	MAC
Rbbp8	MAC
Mcl12	MAC
Rpl262	MAC
Rps52	MAC
Prxl2b	MAC
Ogfrl12	MAC
Cd1641	MAC
Rps182	MAC
Slc7a81	MAC
Rps101	MAC
Il21r1	MAC
Irf81	MAC
Rpl362	MAC
Trem21	MAC
Rab11fip5	MAC
Akr1a12	MAC
Ccdc1521	MAC
Hprt2	MAC
Pfn11	MAC
Snap23	MAC
Skap21	MAC
Zfp36l13	MAC
Ybx12	MAC
Pnp1	MAC
Rack12	MAC
Ctsd1	MAC
Dusp13	MAC
Renbp	MAC
Gnpda1	MAC
Osbpl91	MAC
H2-T232	MAC
Cybc11	MAC
Hspa52	MAC
Mef2c2	MAC
Gabarap	MAC
Arhgap18	MAC
Ppp1r101	MAC
Abcb1b	MAC
Slc11a11	MAC
Syk1	MAC
Pmp222	MAC
Zeb2os1	MAC
Dock21	MAC
Rps15a2	MAC
Rps152	MAC
Tnfaip81	MAC
Rps131	MAC
Rpl51	MAC
02-Jun	MAC
Rpl13a2	MAC
Hk21	MAC
Stom1	MAC
Klf21	MAC
Eef1a11	MAC
Rhobtb12	MAC
Plk22	MAC
Ethe1	MAC
Rsrp11	MAC
Slco2b11	MAC
Ints61	MAC
Rpl18a2	MAC
Rpl172	MAC
B3galnt1	MAC
Sft2d21	MAC
Gm265321	MAC
Tpm32	MAC
Rpl72	MAC
Rnaset2a1	MAC
H2-M3	MAC
Cstb1	MAC
Pepd1	MAC
Rpl372	MAC
Ifngr11	MAC
Rps172	MAC
Tlr2	MAC
Sertad12	MAC
Rpl111	MAC
Snx33	MAC
Tnfrsf1a1	MAC
Rps82	MAC
Lyn1	MAC
Tapbp2	MAC
Ncoa4	MAC
Rpsa2	MAC
Gns1	MAC
Nlrp31	MAC
Uap1l1	MAC
Fkbp151	MAC
Tifa1	MAC
Ifnar22	MAC
Ppp1r181	MAC
Jpt11	MAC
Lgals3bp	MAC
Arhgap451	MAC
Tspo1	MAC
Casp81	MAC
Tpd523	MAC
Rpl192	MAC
Hspa1b2	MAC
Ubc1	MAC
Ccl61	MAC
Use1	MAC
Rps27a2	MAC
Actb3	MAC
H2afz1	MAC
Ncf11	MAC
Sem11	MAC
Sh3bp52	MAC
Ddx51	MAC
Ost4	MAC
Mcfd21	MAC
Fosl2	MAC
Anxa52	MAC
Ier23	MAC
Galc	MAC
Sgpp1	MAC
Snx301	MAC
Lacc11	MAC
Fes1	MAC
Entpd11	MAC
Rpl352	MAC
Snx9	MAC
Dnajb91	MAC
Rps72	MAC
Actr31	MAC
Plekhg51	MAC
Rps22	MAC
Tcn21	MAC
Rpl82	MAC
Arl4d2	MAC
Rpl92	MAC
Dock81	MAC
Lipa2	MAC
Nfe2l21	MAC
Afap1l11	MAC
Timp22	MAC
Stat61	MAC
Pitpna1	MAC
Cebpa1	MAC
Klf62	MAC
Creg11	MAC
Scamp21	MAC
Zfp217	MAC
Rgs21	MAC
Rassf41	MAC
Rnpep1	MAC
Junb2	MAC
